"rgn_id","year","species","species_code","sust_coeff","sm_tonnes","sust_tonnes","popsum"
4,2011,"Striped bass, hybrid",689,0.444010417,0,0,7697440
5,2000,"Barramundi(=Giant seaperch)",93,0.444010417,38,16.872395846,
5,2000,"Cupped oysters nei",684,0.888095238,0,0,
5,2000,"European seabass",94,0.452222222,54,24.419999988,
5,2000,"European seabass",685,0.452222222,236.666666666667,107.025925873333,
5,2000,"Gilthead seabream",95,0.286111111,0,0,
5,2000,"Gilthead seabream",686,0.286111111,2586.66666666667,740.074073786667,
5,2000,"Marine fishes nei",96,0.477777778,0,0,
5,2000,"Marine fishes nei",687,0.477777778,35,16.72222223,
5,2000,"Red drum",97,0.366666667,99,36.300000033,
5,2000,"Red drum",688,0.366666667,148.666666666667,54.5111111606667,
5,2000,"Striped bass, hybrid",689,0.444010417,36.6666666666667,16.2803819566667,
5,2001,"Barramundi(=Giant seaperch)",93,0.444010417,28.5,12.6542968845,
5,2001,"Cupped oysters nei",684,0.888095238,0,0,
5,2001,"European seabass",94,0.452222222,68,30.751111096,
5,2001,"European seabass",685,0.452222222,240.25,108.6463888355,
5,2001,"Gilthead seabream",95,0.286111111,0,0,
5,2001,"Gilthead seabream",686,0.286111111,2576.5,737.1652774915,
5,2001,"Marine fishes nei",96,0.477777778,0,0,
5,2001,"Marine fishes nei",687,0.477777778,27.25,13.0194444505,
5,2001,"Red drum",97,0.366666667,109.25,40.05833336975,
5,2001,"Red drum",688,0.366666667,186,68.200000062,
5,2001,"Striped bass, hybrid",689,0.444010417,30,13.32031251,
5,2002,"Barramundi(=Giant seaperch)",93,0.444010417,32.25,14.31933594825,
5,2002,"Cupped oysters nei",684,0.888095238,0.5,0.444047619,
5,2002,"European seabass",94,0.452222222,113,51.101111086,
5,2002,"European seabass",685,0.452222222,245,110.79444439,
5,2002,"Gilthead seabream",95,0.286111111,0,0,
5,2002,"Gilthead seabream",686,0.286111111,2663.75,762.12847192625,
5,2002,"Marine fishes nei",96,0.477777778,0,0,
5,2002,"Marine fishes nei",687,0.477777778,24,11.466666672,
5,2002,"Red drum",97,0.366666667,190,69.66666673,
5,2002,"Red drum",688,0.366666667,215.5,79.0166667385,
5,2002,"Striped bass, hybrid",689,0.444010417,21.25,9.43522136125,
5,2003,"Barramundi(=Giant seaperch)",93,0.444010417,42.75,18.98144532675,
5,2003,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,
5,2003,"European seabass",94,0.452222222,130.5,59.014999971,
5,2003,"European seabass",685,0.452222222,193,87.278888846,
5,2003,"Gilthead seabream",95,0.286111111,45.25,12.94652777275,
5,2003,"Gilthead seabream",686,0.286111111,2788,797.677777468,
5,2003,"Marine fishes nei",96,0.477777778,0,0,
5,2003,"Marine fishes nei",687,0.477777778,4.5,2.150000001,
5,2003,"Red drum",97,0.366666667,216.25,79.29166673875,
5,2003,"Red drum",688,0.366666667,188.75,69.20833339625,
5,2003,"Striped bass, hybrid",689,0.444010417,3.75,1.66503906375,
5,2004,"Barramundi(=Giant seaperch)",93,0.444010417,55,24.420572935,
5,2004,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,
5,2004,"European seabass",94,0.452222222,151.25,68.3986110775,
5,2004,"European seabass",685,0.452222222,115.5,52.231666641,
5,2004,"Gilthead seabream",95,0.286111111,63.25,18.09652777075,
5,2004,"Gilthead seabream",686,0.286111111,2808,803.399999688,
5,2004,"Marine fishes nei",96,0.477777778,0,0,
5,2004,"Marine fishes nei",687,0.477777778,3.75,1.7916666675,
5,2004,"Red drum",97,0.366666667,277,101.566666759,
5,2004,"Red drum",688,0.366666667,164.25,60.22500005475,
5,2004,"Striped bass, hybrid",689,0.444010417,3.75,1.66503906375,
5,2005,"Barramundi(=Giant seaperch)",93,0.444010417,80,35.52083336,6823610
5,2005,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,6823610
5,2005,"European seabass",94,0.452222222,128.75,58.2236110825,6823610
5,2005,"European seabass",685,0.452222222,54.25,24.5330555435,6823610
5,2005,"Gilthead seabream",95,0.286111111,67.5,19.3124999925,6823610
5,2005,"Gilthead seabream",686,0.286111111,2718.25,777.72152747575,6823610
5,2005,"Marine fishes nei",96,0.477777778,75,35.83333335,6823610
5,2005,"Marine fishes nei",687,0.477777778,3.25,1.5527777785,6823610
5,2005,"Red drum",97,0.366666667,328.25,120.35833344275,6823610
5,2005,"Red drum",688,0.366666667,98.75,36.20833336625,6823610
5,2005,"Striped bass, hybrid",689,0.444010417,1.25,0.55501302125,6823610
5,2006,"Barramundi(=Giant seaperch)",93,0.444010417,93,41.292968781,6970410
5,2006,"Cupped oysters nei",684,0.888095238,0.25,0.2220238095,6970410
5,2006,"European seabass",94,0.452222222,130.25,58.9019444155,6970410
5,2006,"European seabass",685,0.452222222,14.75,6.6702777745,6970410
5,2006,"Gilthead seabream",95,0.286111111,102.25,29.25486109975,6970410
5,2006,"Gilthead seabream",686,0.286111111,2555.25,731.08541638275,6970410
5,2006,"Marine fishes nei",96,0.477777778,75,35.83333335,6970410
5,2006,"Marine fishes nei",687,0.477777778,3,1.433333334,6970410
5,2006,"Red drum",97,0.366666667,344.25,126.22500011475,6970410
5,2006,"Red drum",688,0.366666667,30,11.00000001,6970410
5,2006,"Striped bass, hybrid",689,0.444010417,0,0,6970410
5,2007,"Barramundi(=Giant seaperch)",93,0.444010417,88,39.072916696,7117200
5,2007,"Cupped oysters nei",684,0.888095238,0,0,7117200
5,2007,"European seabass",94,0.452222222,129.5,58.562777749,7117200
5,2007,"European seabass",685,0.452222222,13.5,6.104999997,7117200
5,2007,"Gilthead seabream",95,0.286111111,92,26.322222212,7117200
5,2007,"Gilthead seabream",686,0.286111111,1992,569.933333112,7117200
5,2007,"Marine fishes nei",96,0.477777778,93,44.433333354,7117200
5,2007,"Marine fishes nei",687,0.477777778,3,1.433333334,7117200
5,2007,"Red drum",97,0.366666667,368,134.933333456,7117200
5,2007,"Red drum",688,0.366666667,46.75,17.14166668225,7117200
5,2007,"Striped bass, hybrid",689,0.444010417,0,0,7117200
5,2008,"Barramundi(=Giant seaperch)",93,0.444010417,76.75,34.07779950475,7264000
5,2008,"Cupped oysters nei",684,0.888095238,0,0,7264000
5,2008,"European seabass",94,0.452222222,149,67.381111078,7264000
5,2008,"European seabass",685,0.452222222,4.5,2.034999999,7264000
5,2008,"Gilthead seabream",95,0.286111111,109,31.186111099,7264000
5,2008,"Gilthead seabream",686,0.286111111,1606.75,459.70902759925,7264000
5,2008,"Marine fishes nei",96,0.477777778,111.75,53.3916666915,7264000
5,2008,"Marine fishes nei",687,0.477777778,2.75,1.3138888895,7264000
5,2008,"Red drum",97,0.366666667,378,138.600000126,7264000
5,2008,"Red drum",688,0.366666667,53.75,19.70833335125,7264000
5,2008,"Striped bass, hybrid",689,0.444010417,0,0,7264000
5,2009,"Barramundi(=Giant seaperch)",93,0.444010417,69.25,30.74772137725,7410790
5,2009,"Cupped oysters nei",684,0.888095238,0,0,7410790
5,2009,"European seabass",94,0.452222222,194,87.731111068,7410790
5,2009,"European seabass",685,0.452222222,3,1.356666666,7410790
5,2009,"Gilthead seabream",95,0.286111111,139.75,39.98402776225,7410790
5,2009,"Gilthead seabream",686,0.286111111,1385,396.263888735,7410790
5,2009,"Marine fishes nei",96,0.477777778,75.75,36.1916666835,7410790
5,2009,"Marine fishes nei",687,0.477777778,3.5,1.672222223,7410790
5,2009,"Red drum",97,0.366666667,389.25,142.72500012975,7410790
5,2009,"Red drum",688,0.366666667,62.25,22.82500002075,7410790
5,2009,"Striped bass, hybrid",689,0.444010417,0,0,7410790
5,2010,"Barramundi(=Giant seaperch)",93,0.444010417,70,31.08072919,7557580
5,2010,"Cupped oysters nei",684,0.888095238,0,0,7557580
5,2010,"European seabass",94,0.452222222,196.666666666667,88.9370369933333,7557580
5,2010,"European seabass",685,0.452222222,0.333333333333333,0.150740740666667,7557580
5,2010,"Gilthead seabream",95,0.286111111,140,40.05555554,7557580
5,2010,"Gilthead seabream",686,0.286111111,1110.66666666667,317.774073950667,7557580
5,2010,"Marine fishes nei",96,0.477777778,101,48.255555578,7557580
5,2010,"Marine fishes nei",687,0.477777778,4,1.911111112,7557580
5,2010,"Red drum",97,0.366666667,390,143.00000013,7557580
5,2010,"Red drum",688,0.366666667,69.6666666666667,25.5444444676667,7557580
5,2010,"Striped bass, hybrid",689,0.444010417,0,0,7557580
5,2011,"Barramundi(=Giant seaperch)",93,0.444010417,70,31.08072919,7697440
5,2011,"Cupped oysters nei",684,0.888095238,0,0,7697440
5,2011,"European seabass",94,0.452222222,200,90.4444444,7697440
5,2011,"European seabass",685,0.452222222,0,0,7697440
5,2011,"Gilthead seabream",95,0.286111111,140,40.05555554,7697440
5,2011,"Gilthead seabream",686,0.286111111,1200,343.3333332,7697440
5,2011,"Marine fishes nei",96,0.477777778,115.5,55.183333359,7697440
5,2011,"Marine fishes nei",687,0.477777778,5,2.38888889,7697440
5,2011,"Red drum",97,0.366666667,390,143.00000013,7697440
5,2011,"Red drum",688,0.366666667,70,25.66666669,7697440
5,2011,"Striped bass, hybrid",689,0.444010417,0,0,7697440
6,2000,"Barramundi(=Giant seaperch)",93,0.444010417,38,16.872395846,
6,2000,"Cupped oysters nei",684,0.888095238,0,0,
6,2000,"European seabass",94,0.452222222,54,24.419999988,
6,2000,"European seabass",685,0.452222222,236.666666666667,107.025925873333,
6,2000,"Gilthead seabream",95,0.286111111,0,0,
6,2000,"Gilthead seabream",686,0.286111111,2586.66666666667,740.074073786667,
6,2000,"Marine fishes nei",96,0.477777778,0,0,
6,2000,"Marine fishes nei",687,0.477777778,35,16.72222223,
6,2000,"Red drum",97,0.366666667,99,36.300000033,
6,2000,"Red drum",688,0.366666667,148.666666666667,54.5111111606667,
6,2000,"Striped bass, hybrid",689,0.444010417,36.6666666666667,16.2803819566667,
6,2001,"Barramundi(=Giant seaperch)",93,0.444010417,28.5,12.6542968845,
6,2001,"Cupped oysters nei",684,0.888095238,0,0,
6,2001,"European seabass",94,0.452222222,68,30.751111096,
6,2001,"European seabass",685,0.452222222,240.25,108.6463888355,
6,2001,"Gilthead seabream",95,0.286111111,0,0,
6,2001,"Gilthead seabream",686,0.286111111,2576.5,737.1652774915,
6,2001,"Marine fishes nei",96,0.477777778,0,0,
6,2001,"Marine fishes nei",687,0.477777778,27.25,13.0194444505,
6,2001,"Red drum",97,0.366666667,109.25,40.05833336975,
6,2001,"Red drum",688,0.366666667,186,68.200000062,
6,2001,"Striped bass, hybrid",689,0.444010417,30,13.32031251,
6,2002,"Barramundi(=Giant seaperch)",93,0.444010417,32.25,14.31933594825,
6,2002,"Cupped oysters nei",684,0.888095238,0.5,0.444047619,
6,2002,"European seabass",94,0.452222222,113,51.101111086,
6,2002,"European seabass",685,0.452222222,245,110.79444439,
6,2002,"Gilthead seabream",95,0.286111111,0,0,
6,2002,"Gilthead seabream",686,0.286111111,2663.75,762.12847192625,
6,2002,"Marine fishes nei",96,0.477777778,0,0,
6,2002,"Marine fishes nei",687,0.477777778,24,11.466666672,
6,2002,"Red drum",97,0.366666667,190,69.66666673,
6,2002,"Red drum",688,0.366666667,215.5,79.0166667385,
6,2002,"Striped bass, hybrid",689,0.444010417,21.25,9.43522136125,
6,2003,"Barramundi(=Giant seaperch)",93,0.444010417,42.75,18.98144532675,
6,2003,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,
6,2003,"European seabass",94,0.452222222,130.5,59.014999971,
6,2003,"European seabass",685,0.452222222,193,87.278888846,
6,2003,"Gilthead seabream",95,0.286111111,45.25,12.94652777275,
6,2003,"Gilthead seabream",686,0.286111111,2788,797.677777468,
6,2003,"Marine fishes nei",96,0.477777778,0,0,
6,2003,"Marine fishes nei",687,0.477777778,4.5,2.150000001,
6,2003,"Red drum",97,0.366666667,216.25,79.29166673875,
6,2003,"Red drum",688,0.366666667,188.75,69.20833339625,
6,2003,"Striped bass, hybrid",689,0.444010417,3.75,1.66503906375,
6,2004,"Barramundi(=Giant seaperch)",93,0.444010417,55,24.420572935,
6,2004,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,
6,2004,"European seabass",94,0.452222222,151.25,68.3986110775,
6,2004,"European seabass",685,0.452222222,115.5,52.231666641,
6,2004,"Gilthead seabream",95,0.286111111,63.25,18.09652777075,
6,2004,"Gilthead seabream",686,0.286111111,2808,803.399999688,
6,2004,"Marine fishes nei",96,0.477777778,0,0,
6,2004,"Marine fishes nei",687,0.477777778,3.75,1.7916666675,
6,2004,"Red drum",97,0.366666667,277,101.566666759,
6,2004,"Red drum",688,0.366666667,164.25,60.22500005475,
6,2004,"Striped bass, hybrid",689,0.444010417,3.75,1.66503906375,
6,2005,"Barramundi(=Giant seaperch)",93,0.444010417,80,35.52083336,6823610
6,2005,"Cupped oysters nei",684,0.888095238,0.75,0.6660714285,6823610
6,2005,"European seabass",94,0.452222222,128.75,58.2236110825,6823610
6,2005,"European seabass",685,0.452222222,54.25,24.5330555435,6823610
6,2005,"Gilthead seabream",95,0.286111111,67.5,19.3124999925,6823610
6,2005,"Gilthead seabream",686,0.286111111,2718.25,777.72152747575,6823610
6,2005,"Marine fishes nei",96,0.477777778,75,35.83333335,6823610
6,2005,"Marine fishes nei",687,0.477777778,3.25,1.5527777785,6823610
6,2005,"Red drum",97,0.366666667,328.25,120.35833344275,6823610
6,2005,"Red drum",688,0.366666667,98.75,36.20833336625,6823610
6,2005,"Striped bass, hybrid",689,0.444010417,1.25,0.55501302125,6823610
6,2006,"Barramundi(=Giant seaperch)",93,0.444010417,93,41.292968781,6970410
6,2006,"Cupped oysters nei",684,0.888095238,0.25,0.2220238095,6970410
6,2006,"European seabass",94,0.452222222,130.25,58.9019444155,6970410
6,2006,"European seabass",685,0.452222222,14.75,6.6702777745,6970410
6,2006,"Gilthead seabream",95,0.286111111,102.25,29.25486109975,6970410
6,2006,"Gilthead seabream",686,0.286111111,2555.25,731.08541638275,6970410
6,2006,"Marine fishes nei",96,0.477777778,75,35.83333335,6970410
6,2006,"Marine fishes nei",687,0.477777778,3,1.433333334,6970410
6,2006,"Red drum",97,0.366666667,344.25,126.22500011475,6970410
6,2006,"Red drum",688,0.366666667,30,11.00000001,6970410
6,2006,"Striped bass, hybrid",689,0.444010417,0,0,6970410
6,2007,"Barramundi(=Giant seaperch)",93,0.444010417,88,39.072916696,7117200
6,2007,"Cupped oysters nei",684,0.888095238,0,0,7117200
6,2007,"European seabass",94,0.452222222,129.5,58.562777749,7117200
6,2007,"European seabass",685,0.452222222,13.5,6.104999997,7117200
6,2007,"Gilthead seabream",95,0.286111111,92,26.322222212,7117200
6,2007,"Gilthead seabream",686,0.286111111,1992,569.933333112,7117200
6,2007,"Marine fishes nei",96,0.477777778,93,44.433333354,7117200
6,2007,"Marine fishes nei",687,0.477777778,3,1.433333334,7117200
6,2007,"Red drum",97,0.366666667,368,134.933333456,7117200
6,2007,"Red drum",688,0.366666667,46.75,17.14166668225,7117200
6,2007,"Striped bass, hybrid",689,0.444010417,0,0,7117200
6,2008,"Barramundi(=Giant seaperch)",93,0.444010417,76.75,34.07779950475,7264000
6,2008,"Cupped oysters nei",684,0.888095238,0,0,7264000
6,2008,"European seabass",94,0.452222222,149,67.381111078,7264000
6,2008,"European seabass",685,0.452222222,4.5,2.034999999,7264000
6,2008,"Gilthead seabream",95,0.286111111,109,31.186111099,7264000
6,2008,"Gilthead seabream",686,0.286111111,1606.75,459.70902759925,7264000
6,2008,"Marine fishes nei",96,0.477777778,111.75,53.3916666915,7264000
6,2008,"Marine fishes nei",687,0.477777778,2.75,1.3138888895,7264000
6,2008,"Red drum",97,0.366666667,378,138.600000126,7264000
6,2008,"Red drum",688,0.366666667,53.75,19.70833335125,7264000
6,2008,"Striped bass, hybrid",689,0.444010417,0,0,7264000
6,2009,"Barramundi(=Giant seaperch)",93,0.444010417,69.25,30.74772137725,7410790
6,2009,"Cupped oysters nei",684,0.888095238,0,0,7410790
6,2009,"European seabass",94,0.452222222,194,87.731111068,7410790
6,2009,"European seabass",685,0.452222222,3,1.356666666,7410790
6,2009,"Gilthead seabream",95,0.286111111,139.75,39.98402776225,7410790
6,2009,"Gilthead seabream",686,0.286111111,1385,396.263888735,7410790
6,2009,"Marine fishes nei",96,0.477777778,75.75,36.1916666835,7410790
6,2009,"Marine fishes nei",687,0.477777778,3.5,1.672222223,7410790
6,2009,"Red drum",97,0.366666667,389.25,142.72500012975,7410790
6,2009,"Red drum",688,0.366666667,62.25,22.82500002075,7410790
6,2009,"Striped bass, hybrid",689,0.444010417,0,0,7410790
6,2010,"Barramundi(=Giant seaperch)",93,0.444010417,70,31.08072919,7557580
6,2010,"Cupped oysters nei",684,0.888095238,0,0,7557580
6,2010,"European seabass",94,0.452222222,196.666666666667,88.9370369933333,7557580
6,2010,"European seabass",685,0.452222222,0.333333333333333,0.150740740666667,7557580
6,2010,"Gilthead seabream",95,0.286111111,140,40.05555554,7557580
6,2010,"Gilthead seabream",686,0.286111111,1110.66666666667,317.774073950667,7557580
6,2010,"Marine fishes nei",96,0.477777778,101,48.255555578,7557580
6,2010,"Marine fishes nei",687,0.477777778,4,1.911111112,7557580
6,2010,"Red drum",97,0.366666667,390,143.00000013,7557580
6,2010,"Red drum",688,0.366666667,69.6666666666667,25.5444444676667,7557580
6,2010,"Striped bass, hybrid",689,0.444010417,0,0,7557580
6,2011,"Barramundi(=Giant seaperch)",93,0.444010417,70,31.08072919,7697440
6,2011,"Cupped oysters nei",684,0.888095238,0,0,7697440
6,2011,"European seabass",94,0.452222222,200,90.4444444,7697440
6,2011,"European seabass",685,0.452222222,0,0,7697440
6,2011,"Gilthead seabream",95,0.286111111,140,40.05555554,7697440
6,2011,"Gilthead seabream",686,0.286111111,1200,343.3333332,7697440
6,2011,"Marine fishes nei",96,0.477777778,115.5,55.183333359,7697440
6,2011,"Marine fishes nei",687,0.477777778,5,2.38888889,7697440
6,2011,"Red drum",97,0.366666667,390,143.00000013,7697440
6,2011,"Red drum",688,0.366666667,70,25.66666669,7697440
6,2011,"Striped bass, hybrid",689,0.444010417,0,0,7697440
